Region, stat_length, stat_line_length, stat_line_avg_phones, stat_word_phones, stat_word_avg_chars, tonality_end_rhyme_mean, tonality_end_rhyme_stdev, tonality_repeat_rhyme_mean, tonality_repeat_rhyme_stdev, tfidf_show, tfidf_yea, tfidf_money, tfidf_move, tfidf_go, tfidf_still, tfidf_aint, tfidf_death, tfidf_young, tfidf_littl, tfidf_better, tfidf_black, tfidf_whole, tfidf_rich, tfidf_bout, tfidf_ta, tfidf_real, tfidf_good, tfidf_hit, tfidf_around, tfidf_yo, tfidf_get, tfidf_ya, tfidf_big, tfidf_rock, tfidf_watch, tfidf_game, tfidf_know, tfidf_new, tfidf_world, tfidf_day, tfidf_name, tfidf_tri, tfidf_like, tfidf_die, tfidf_gettin, tfidf_gun, tfidf_wit, tfidf_night, tfidf_yall, tfidf_mean, tfidf_em, tfidf_nigga, tfidf_hard, tfidf_back, tfidf_realli, tfidf_see, tfidf_street, tfidf_homi, tfidf_girl, tfidf_even, tfidf_gon, tfidf_god, tfidf_leav, tfidf_got, tfidf_ever, tfidf_told, tfidf_ass, tfidf_run, tfidf_never, tfidf_let, tfidf_put, tfidf_hand, tfidf_come, tfidf_boy, tfidf_snoop, tfidf_g, tfidf_oh, tfidf_could, tfidf_keep, tfidf_thing, tfidf_smoke, tfidf_head, tfidf_think, tfidf_fuckin, tfidf_pleas, tfidf_love, tfidf_dont, tfidf_feel, tfidf_one, tfidf_ask, tfidf_right, tfidf_done, tfidf_bitch, tfidf_pussi, tfidf_boat, tfidf_wan, tfidf_eye, tfidf_would, tfidf_dogg, tfidf_two, tfidf_start, tfidf_live, tfidf_call, tfidf_way, tfidf_mama, tfidf_damn, tfidf_tell, tfidf_tryna, tfidf_life, tfidf_diamond, tfidf_motherfuck, tfidf_babi, tfidf_peopl, tfidf_yeah, tfidf_beat, tfidf_hold, tfidf_gangsta, tfidf_made, tfidf_look, tfidf_niggaz, tfidf_ride, tfidf_say, tfidf_us, tfidf_uh, tfidf_ill, tfidf_rap, tfidf_give, tfidf_mind, tfidf_fuck, tfidf_high, tfidf_thug, tfidf_cant, tfidf_im, tfidf_want, tfidf_need, tfidf_everi, tfidf_shit, tfidf_hoe, tfidf_turn, tfidf_lil, tfidf_na, tfidf_make, tfidf_song, tfidf_alway, tfidf_take, tfidf_play, tfidf_hey, tfidf_stop, tfidf_stay, tfidf_said, tfidf_man, tfidf_light, tfidf_well, tfidf_drip, tfidf_face, tfidf_caus, tfidf_time, tfidf_everyth, tfidf_dream, tfidf_talk
WC, 77, 7.01298701299, 2.6629432196, 2.78880643166, 3.61481481481, 0.460847030303, 0.44067330779, 0.0585299757949, 0.0777379363837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0, 5, 2, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 5, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 29, 2, 2, 8, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0
WC, 79, 7.64556962025, 3.17987188035, 3.16401895206, 3.85099337748, 0.387341538168, 0.406249834452, 0.147668862732, 0.0780675065779, 1, 0, 0, 3, 3, 3, 2, 0, 0, 0, 2, 2, 0, 0, 0, 3, 2, 1, 0, 0, 2, 3, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 2, 0, 2, 4, 1, 8, 0, 3, 2, 0, 1, 0, 2, 0, 0, 3, 0, 1, 1, 0, 0, 2, 3, 0, 2, 0, 1, 0, 1, 1, 4, 1, 1, 0, 0, 0, 0, 2, 5, 0, 2, 0, 6, 0, 3, 0, 0, 3, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 9, 0, 0, 0, 2, 9, 1, 0, 5, 2, 0, 1, 1, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 2, 1, 0, 0, 1
WC, 84, 8.0, 3.00563608019, 2.95845771144, 3.62202380952, 0.421193643755, 0.387041362626, 0.112065978981, 0.0689048643776, 0, 0, 1, 0, 1, 0, 3, 0, 1, 7, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 7, 1, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 5, 1, 0, 4, 1, 2, 3, 3, 1, 0, 1, 2, 0, 1, 0, 2, 6, 0, 2, 0, 1, 0, 2, 7, 0, 0, 0, 1, 1, 7, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 4, 0, 0, 1, 3, 2, 2, 0, 2, 3, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 0, 1, 0, 2, 7, 0, 0, 0, 2
WC, 85, 8.12941176471, 3.07752833768, 3.02990834539, 3.71635311143, 0.506961036432, 0.420371944566, 0.156674718406, 0.0876664193627, 0, 0, 0, 0, 4, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 2, 4, 0, 1, 9, 7, 2, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 2, 1, 2, 1, 0, 1, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 4, 4, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0
WC, 65, 8.16923076923, 3.05175648426, 3.02008788449, 3.68549905838, 0.379902014372, 0.38030295227, 0.140638964806, 0.104562817663, 0, 0, 0, 1, 2, 0, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 9, 1, 2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 1, 1, 0, 3, 0, 7, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 3, 0, 0, 0, 4, 6, 0, 0, 1, 4, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0
WC, 72, 6.33333333333, 3.26870507322, 3.14126461988, 3.77850877193, 0.478089334908, 0.368620093929, 0.140504904336, 0.0994189586165, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 4, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
WC, 84, 7.90476190476, 3.45148487425, 3.33509301156, 3.94427710843, 0.391027794575, 0.396758771693, 0.150146257504, 0.066134567387, 0, 3, 0, 1, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 4, 5, 0, 0, 0, 2, 0, 2, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 4, 3, 1, 2, 1, 2, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 3, 1, 5, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 1, 0, 1, 5, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1
WC, 62, 8.11290322581, 3.10102901131, 3.01294820717, 3.64413518887, 0.676628022651, 0.375610090953, 0.171335368126, 0.103277044538, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 7, 2, 2, 0, 0, 1, 1, 0, 1, 0, 0, 3, 12, 0, 0, 1, 4, 0, 2, 0, 0, 3, 0, 1, 0, 4, 1, 0, 1, 0, 1, 0, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 7, 0, 0, 0, 3, 0, 1, 1, 1, 2, 0, 0, 3, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1
WC, 70, 8.52857142857, 3.13597419776, 3.09631490787, 3.84757118928, 0.540320484254, 0.431105224614, 0.127440009476, 0.0705749025864, 0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 1, 0, 1, 0, 4, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 2, 0, 1, 5, 2, 1, 0, 1, 0, 1, 0, 0, 2, 3, 1, 8, 0, 0, 0, 0, 2, 3, 0, 2, 1, 3, 2, 0, 1, 1, 4, 0, 0, 0, 0, 2, 1, 1, 7, 1, 3, 0, 1, 1, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 2, 0, 0, 0, 1, 0, 0, 5, 0, 1, 0, 0, 1, 5, 0, 5, 0, 0, 1, 0, 0, 0, 4, 0, 0, 1, 11, 0, 0, 0, 6, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 7, 0, 0, 0, 0, 4, 1, 0, 0, 3
WC, 42, 10.4047619048, 2.80130213702, 2.78456221198, 3.3180778032, 0.389756944444, 0.397475235988, 0.144827974938, 0.0725074784102, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 10, 1, 1, 0, 0, 0, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 4, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 1, 0, 2, 0, 2, 0, 2, 4, 1, 0, 0, 1, 0, 0, 0, 1, 4, 0, 1, 2, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 3, 0, 3, 1, 0, 0, 0, 1, 6, 6, 0, 0, 1, 1, 0, 0, 3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0
WC, 64, 7.609375, 3.13689593826, 3.02177640604, 3.60574948665, 0.610786197755, 0.399057713725, 0.16911145309, 0.0778722776428, 2, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 10, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 7, 0, 0, 8, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 6, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 2, 5, 2, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 4, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0
WC, 42, 8.40476190476, 2.97561785657, 2.94617563739, 3.49575070822, 0.647686212121, 0.373685556527, 0.152956064768, 0.0566798320402, 2, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 4, 1, 1, 0, 0, 5, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 5, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0
WC, 56, 6.875, 2.77470973141, 2.8119047619, 3.48831168831, 0.442354946774, 0.425476703651, 0.0905552114885, 0.0838064381933, 0, 4, 1, 1, 7, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 5, 8, 1, 0, 2, 0, 7, 4, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
WC, 65, 8.55384615385, 3.22819979229, 3.10619735259, 3.76978417266, 0.599292114507, 0.432428528784, 0.152508278554, 0.0917329769324, 0, 5, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 7, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 6, 0, 0, 0, 5, 0, 0, 0, 2, 11, 0, 3, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2, 2, 0, 0, 3, 0, 3, 7, 5, 0, 1, 0, 0, 0, 0, 0, 0, 1, 5, 0, 1, 1, 0, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 6, 2, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0
WC, 58, 8.62068965517, 2.8630949271, 2.83266533066, 3.566, 0.405954840614, 0.368660750518, 0.114579870606, 0.0611328789689, 0, 0, 0, 0, 1, 0, 13, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 4, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 10, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 11, 0, 0, 0, 2, 0, 0, 0, 0, 1, 4, 0, 2, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 4, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
WC, 69, 8.82608695652, 2.87271788196, 2.8711622807, 3.68472906404, 0.268173594836, 0.383565902303, 0.10890868481, 0.0733087732887, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 5, 12, 2, 1, 0, 0, 2, 2, 0, 1, 1, 0, 0, 5, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 1, 1, 1, 17, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 0, 2, 1, 2, 0, 26, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 3, 0, 0, 0, 1, 2, 0, 17, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 7, 26, 1, 2, 0, 4, 0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 2
WC, 56, 8.78571428571, 3.26899915561, 3.1481292517, 3.78861788618, 0.595565290957, 0.394519058225, 0.194630419594, 0.152427508238, 0, 0, 0, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 0, 8, 3, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 8, 2, 1, 0, 4, 1, 0, 0, 2, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 3, 0, 1, 0, 0
WC, 68, 9.44117647059, 2.87602198599, 2.85364583333, 3.48909657321, 0.500841750842, 0.434715570449, 0.156487981415, 0.10879932243, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 3, 6, 2, 0, 1, 0, 10, 29, 5, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 9, 0, 0, 1, 0, 0, 1, 1, 1, 6, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 7, 2, 1, 0, 1, 5, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 12, 0, 1, 0, 0, 4, 0, 1, 9, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 0, 10, 0, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9, 1, 2, 0, 5, 1, 1, 0, 4, 2, 0, 0, 3, 0, 0, 1, 0, 0, 3, 12, 1, 1, 1, 3, 1, 0, 0, 1
WC, 100, 5.05, 3.19793163781, 3.09986772487, 3.70297029703, 0.586307229062, 0.365411800303, 0.0770512953155, 0.0896226791742, 1, 0, 0, 0, 1, 1, 3, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 3, 3, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 4, 0, 0, 0, 4, 0, 0, 11, 0, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 2, 0, 1, 0, 2, 1, 2, 1, 14, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 13, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
WC, 99, 9.0, 3.06749372494, 3.01013513514, 3.69809203143, 0.500318129751, 0.394480512307, 0.139375842152, 0.0739124085065, 1, 0, 0, 2, 2, 0, 1, 0, 2, 5, 2, 1, 0, 0, 0, 0, 2, 3, 1, 0, 0, 2, 1, 2, 0, 1, 3, 3, 6, 0, 2, 5, 0, 4, 0, 17, 0, 0, 1, 3, 0, 0, 1, 0, 4, 1, 4, 0, 0, 2, 1, 6, 0, 0, 6, 0, 2, 0, 0, 0, 3, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 1, 0, 3, 0, 0, 3, 2, 0, 1, 24, 4, 0, 4, 0, 1, 3, 0, 1, 1, 2, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 4, 0, 0, 0, 9, 2, 0, 2, 2, 6, 0, 0, 4, 3, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 4, 2, 0, 0, 0
WC, 25, 15.76, 2.96510690943, 2.9754028838, 3.63959390863, 0.429462610293, 0.379490542504, 0.110793742398, 0.0500919924902, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 3, 0, 7, 0, 0, 2, 0, 2, 0, 0, 6, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 4, 1, 0, 0, 2, 0, 0, 5, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 6, 1, 0, 0, 0, 1, 0, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 1, 0, 1
WC, 19, 6.78947368421, 3.19110275689, 3.03359173127, 3.67441860465, 0.141404013396, 0.21305618346, 0.0956262039131, 0.114813520382, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
WC, 38, 15.5789473684, 3.0069452438, 2.99577702703, 3.63006756757, 0.342160557596, 0.368434797131, 0.109838527879, 0.0727651700246, 0, 0, 1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 1, 0, 1, 6, 3, 1, 0, 0, 1, 5, 0, 0, 0, 1, 0, 11, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 4, 1, 2, 1, 1, 1, 0, 1, 0, 0, 10, 0, 0, 0, 0, 3, 3, 0, 0, 1, 1, 3, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 4, 1, 1, 10, 1, 1, 0, 5, 0, 0, 3, 0, 0, 4, 5, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 2, 1, 0, 3, 2, 1, 0, 0, 5, 0, 0, 1, 0, 5, 0, 0, 0, 0, 3, 8, 0, 0, 1, 0, 1, 0, 1, 3, 3, 1, 3, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
WC, 40, 5.325, 3.15924603175, 3.14150943396, 3.74178403756, 0.552266081871, 0.448958077067, 0.121587940773, 0.119365691447, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
